,Soil_type,Crop,N,P,K,temperature,humidity,ph,rainfall,label
2659,red & yellow,orange,39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange
2660,red & yellow,orange,31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,orange
2661,red & yellow,orange,12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,orange
2662,red & yellow,orange,12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,orange
2663,red & yellow,orange,26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,orange
2664,red & yellow,orange,19,24,15,20.48954522,93.72485075,7.137136973,111.83919509999998,orange
2665,red & yellow,orange,39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,orange
2666,red & yellow,orange,16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,orange
2667,red & yellow,orange,36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,orange
2668,red & yellow,orange,37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,orange
2669,red & yellow,orange,39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange
2670,red & yellow,orange,31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,orange
2671,red & yellow,orange,18,12,8,12.59093977,91.81668769,6.206053072,119.39167179999998,orange
2672,red & yellow,orange,20,20,10,11.86631922,93.68394562,6.976997772000001,106.060149,orange
2673,red & yellow,orange,5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,orange
2674,red & yellow,orange,20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,orange
2675,red & yellow,orange,25,21,11,32.23797837,90.15406807,6.460044777999999,104.7052254,orange
2676,red & yellow,orange,14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,orange
2677,red & yellow,orange,37,18,12,10.2708877,90.19147747,7.401121811,106.69552040000002,orange
2678,red & yellow,orange,26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,orange
2679,red & yellow,orange,13,22,5,19.667056,90.50096668,7.764040111,100.1737964,orange
2680,red & yellow,orange,32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,orange
2681,red & yellow,orange,19,7,9,27.255435,91.71369387,6.969883482999999,101.139435,orange
2682,red & yellow,orange,28,7,9,34.591784600000004,92.13229786,6.730757538,115.5650287,orange
2683,red & yellow,orange,24,30,11,32.39523995,94.51768464,6.601395755,113.25373,orange
2684,red & yellow,orange,7,17,10,10.16431299,91.22320999,6.465913274,106.362551,orange
2685,red & yellow,orange,18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,orange
2686,red & yellow,orange,7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,orange
2687,red & yellow,orange,20,23,11,31.85206939999999,90.12220323,6.407715561,109.9455062,orange
2688,red & yellow,orange,18,14,11,28.04799508,90.00621688,6.550814117000001,117.1311498,orange
2689,red & yellow,orange,34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,orange
2690,red & yellow,orange,20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,orange
2691,red & yellow,orange,37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,orange
2692,red & yellow,orange,12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,orange
2693,red & yellow,orange,34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,orange
2694,red & yellow,orange,6,13,9,34.51423957,90.56151463,7.786725333,118.32719679999998,orange
2695,red & yellow,orange,27,30,5,32.71748548,90.54608254,7.656978112000001,113.328978,orange
2696,red & yellow,orange,13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,orange
2697,red & yellow,orange,6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,orange
2698,red & yellow,orange,40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,orange
2699,red & yellow,orange,31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,orange
2700,black,mango,2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,mango
2701,black,mango,39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango
2702,black,mango,21,26,27,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango
2703,black,mango,25,22,25,33.56150184,45.53556603,5.977413802999999,95.70525913,mango
2704,black,mango,0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,mango
2705,black,mango,20,19,35,34.17719782,50.62161586,6.113935087000001,98.00687989,mango
2706,black,mango,19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango
2707,black,mango,18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango
2708,black,mango,11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango
2709,black,mango,30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango
2710,black,mango,18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,mango
2711,black,mango,23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango
2712,black,mango,37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango
2713,black,mango,11,27,30,27.69637763,48.56224879999999,6.39474303,89.85646496,mango
2714,black,mango,12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango
2715,black,mango,3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango
2716,black,mango,37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango
2717,black,mango,26,37,30,35.39986338,49.45962621,6.1661738339999985,97.41054011,mango
2718,black,mango,14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango
2719,black,mango,40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango
2720,black,mango,4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango
2721,black,mango,36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango
2722,black,mango,30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango
2723,black,mango,28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,mango
2724,black,mango,38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango
2725,black,mango,12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango
2726,black,mango,38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,mango
2727,black,mango,8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango
2728,black,mango,15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango
2729,black,mango,34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango
2730,black,mango,11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango
2731,black,mango,33,29,34,31.40948821,49.21729127,6.8329795089999985,92.99739415,mango
2732,black,mango,12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango
2733,black,mango,12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango
2734,black,mango,5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango
2735,black,mango,1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango
2736,black,mango,16,35,31,32.27652024,50.19368841,5.316875978000001,95.99487068,mango
2737,black,mango,35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango
2738,black,mango,4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango
2739,black,mango,9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango
2740,black,mango,2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,mango
2741,black,mango,26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango
2742,black,mango,34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango
2743,black,mango,5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,mango
2744,black,mango,31,29,26,28.22373428,47.40519056,5.024124683999999,97.76832322,mango
2745,black,mango,34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango
2746,black,mango,36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango
2747,black,mango,7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango
2748,black,mango,38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango
2749,black,mango,5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,mango
2750,black,mango,37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango
2751,black,mango,21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango
2752,black,mango,37,36,27,27.552973600000005,47.90859131,5.910634533,90.40332704,mango
2753,black,mango,23,23,30,32.82141065,47.45553843,4.755273631000001,90.89173106,mango
2754,black,mango,36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango
2755,black,mango,24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,mango
2756,black,mango,26,18,30,32.06097197,51.08494181,6.3362346239999985,96.59816497,mango
2757,black,mango,22,17,26,28.69818144,47.71875722,4.754435025,99.642454,mango
2758,black,mango,11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,mango
2759,black,mango,29,35,28,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,mango
2760,black,mango,22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango
2761,black,mango,23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango
2762,black,mango,1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango
2763,black,mango,2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango
2764,black,mango,39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,mango
2765,black,mango,15,36,27,27.78912455,53.96886679,5.6437102160000014,91.01152997,mango
2766,black,mango,3,18,31,31.65333432,48.20662669,6.392313972999999,91.09745581,mango
2767,black,mango,8,38,32,29.75150773,46.73723302,4.981816523,91.405983,mango
2768,black,mango,33,31,34,31.32995611,50.22287593,5.421265282999999,89.78216168,mango
2769,black,mango,14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,mango
2770,black,mango,18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango
2771,black,mango,9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango
2772,black,mango,20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango
2773,black,mango,9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango
2774,black,mango,26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango
2775,black,mango,31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango
2776,black,mango,14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango
2777,black,mango,40,16,35,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango
2778,black,mango,28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango
2779,black,mango,0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango
2780,black,mango,1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,mango
2781,black,mango,2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,mango
2782,black,mango,12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango
2783,black,mango,7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango
2784,black,mango,0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,mango
2785,black,mango,26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango
2786,black,mango,27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango
2787,black,mango,22,38,31,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango
2788,black,mango,22,18,31,30.764551500000003,47.93791463,5.956027059,90.38503469,mango
2789,black,mango,28,23,28,30.01821337,50.09831810000001,5.676032581,96.08745082,mango
2790,black,mango,7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango
2791,black,mango,29,34,26,33.88004781,54.39416048,6.2739536760000005,89.29147581,mango
2792,black,mango,8,37,33,28.07802689,54.9640534,6.128167757000001,97.45373619,mango
2793,black,mango,39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,mango
2794,black,mango,40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,mango
2795,black,mango,19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango
2796,black,mango,21,21,30,27.69819273,51.41593238,5.403908327999999,100.7720705,mango
2797,black,mango,22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango
2798,black,mango,31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango
2799,black,mango,18,26,31,32.611261400000004,47.74916499,5.418475257000001,91.10190759,mango
2800,red & yellow,mango,2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,mango
2801,red & yellow,mango,39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango
2802,red & yellow,mango,21,26,27,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango
2803,red & yellow,mango,25,22,25,33.56150184,45.53556603,5.977413802999999,95.70525913,mango
2804,red & yellow,mango,0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,mango
2805,red & yellow,mango,20,19,35,34.17719782,50.62161586,6.113935087000001,98.00687989,mango
2806,red & yellow,mango,19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango
2807,red & yellow,mango,18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango
2808,red & yellow,mango,11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango
2809,red & yellow,mango,30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango
2810,red & yellow,mango,18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,mango
2811,red & yellow,mango,23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango
2812,red & yellow,mango,37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango
2813,red & yellow,mango,11,27,30,27.69637763,48.56224879999999,6.39474303,89.85646496,mango
2814,red & yellow,mango,12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango
2815,red & yellow,mango,3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango
2816,red & yellow,mango,37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango
2817,red & yellow,mango,26,37,30,35.39986338,49.45962621,6.1661738339999985,97.41054011,mango
2818,red & yellow,mango,14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango
2819,red & yellow,mango,40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango
2820,red & yellow,mango,4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango
2821,red & yellow,mango,36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango
2822,red & yellow,mango,30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango
2823,red & yellow,mango,28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,mango
2824,red & yellow,mango,38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango
2825,red & yellow,mango,12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango
2826,red & yellow,mango,38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,mango
2827,red & yellow,mango,8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango
2828,red & yellow,mango,15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango
2829,red & yellow,mango,34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango
2830,red & yellow,mango,11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango
2831,red & yellow,mango,33,29,34,31.40948821,49.21729127,6.8329795089999985,92.99739415,mango
2832,red & yellow,mango,12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango
2833,red & yellow,mango,12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango
2834,red & yellow,mango,5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango
2835,red & yellow,mango,1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango
2836,red & yellow,mango,16,35,31,32.27652024,50.19368841,5.316875978000001,95.99487068,mango
2837,red & yellow,mango,35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango
2838,red & yellow,mango,4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango
2839,red & yellow,mango,9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango
2840,red & yellow,mango,2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,mango
2841,red & yellow,mango,26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango
2842,red & yellow,mango,34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango
2843,red & yellow,mango,5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,mango
2844,red & yellow,mango,31,29,26,28.22373428,47.40519056,5.024124683999999,97.76832322,mango
2845,red & yellow,mango,34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango
2846,red & yellow,mango,36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango
2847,red & yellow,mango,7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango
2848,red & yellow,mango,38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango
2849,red & yellow,mango,5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,mango
2850,red & yellow,mango,37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango
2851,red & yellow,mango,21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango
2852,red & yellow,mango,37,36,27,27.552973600000005,47.90859131,5.910634533,90.40332704,mango
2853,red & yellow,mango,23,23,30,32.82141065,47.45553843,4.755273631000001,90.89173106,mango
2854,red & yellow,mango,36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango
2855,red & yellow,mango,24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,mango
2856,red & yellow,mango,26,18,30,32.06097197,51.08494181,6.3362346239999985,96.59816497,mango
2857,red & yellow,mango,22,17,26,28.69818144,47.71875722,4.754435025,99.642454,mango
2858,red & yellow,mango,11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,mango
2859,red & yellow,mango,29,35,28,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,mango
2860,red & yellow,mango,22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango
2861,red & yellow,mango,23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango
2862,red & yellow,mango,1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango
2863,red & yellow,mango,2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango
2864,red & yellow,mango,39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,mango
2865,red & yellow,mango,15,36,27,27.78912455,53.96886679,5.6437102160000014,91.01152997,mango
2866,red & yellow,mango,3,18,31,31.65333432,48.20662669,6.392313972999999,91.09745581,mango
2867,red & yellow,mango,8,38,32,29.75150773,46.73723302,4.981816523,91.405983,mango
2868,red & yellow,mango,33,31,34,31.32995611,50.22287593,5.421265282999999,89.78216168,mango
2869,red & yellow,mango,14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,mango
2870,red & yellow,mango,18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango
2871,red & yellow,mango,9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango
2872,red & yellow,mango,20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango
2873,red & yellow,mango,9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango
2874,red & yellow,mango,26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango
2875,red & yellow,mango,31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango
2876,red & yellow,mango,14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango
2877,red & yellow,mango,40,16,35,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango
2878,red & yellow,mango,28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango
2879,red & yellow,mango,0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango
2880,red & yellow,mango,1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,mango
2881,red & yellow,mango,2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,mango
2882,red & yellow,mango,12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango
2883,red & yellow,mango,7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango
2884,red & yellow,mango,0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,mango
2885,red & yellow,mango,26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango
2886,red & yellow,mango,27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango
2887,red & yellow,mango,22,38,31,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango
2888,red & yellow,mango,22,18,31,30.764551500000003,47.93791463,5.956027059,90.38503469,mango
2889,red & yellow,mango,28,23,28,30.01821337,50.09831810000001,5.676032581,96.08745082,mango
2890,red & yellow,mango,7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango
2891,red & yellow,mango,29,34,26,33.88004781,54.39416048,6.2739536760000005,89.29147581,mango
2892,red & yellow,mango,8,37,33,28.07802689,54.9640534,6.128167757000001,97.45373619,mango
2893,red & yellow,mango,39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,mango
2894,red & yellow,mango,40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,mango
2895,red & yellow,mango,19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango
2896,red & yellow,mango,21,21,30,27.69819273,51.41593238,5.403908327999999,100.7720705,mango
2897,red & yellow,mango,22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango
2898,red & yellow,mango,31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango
2899,red & yellow,mango,18,26,31,32.611261400000004,47.74916499,5.418475257000001,91.10190759,mango
2900,red & yellow,rice,90,42,43,20.87974371,82.00274423,6.502985292000001,202.9355362,rice
2901,red & yellow,rice,85,58,41,21.77046169,80.31964408,7.038096361,226.6555374,rice
2902,red & yellow,rice,60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice
2903,red & yellow,rice,74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice
2904,red & yellow,rice,78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice
2905,red & yellow,rice,69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice
2906,red & yellow,rice,69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice
2907,red & yellow,rice,94,53,40,20.27774362,82.89408619,5.718627177999999,241.9741949,rice
2908,red & yellow,rice,89,54,38,24.51588066,83.53521629999999,6.685346424,230.4462359,rice
2909,red & yellow,rice,68,58,38,23.22397386,83.03322691,6.336253525,221.2091958,rice
2910,red & yellow,rice,91,53,40,26.52723513,81.41753846,5.386167788,264.6148697,rice
2911,red & yellow,rice,90,46,42,23.97898217,81.45061596,7.50283396,250.0832336,rice
2912,red & yellow,rice,78,58,44,26.80079604,80.88684822,5.108681786,284.4364567,rice
2913,red & yellow,rice,93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,rice
2914,red & yellow,rice,94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,rice
2915,red & yellow,rice,60,48,39,24.28209415,80.30025587,7.0422990689999985,231.0863347,rice
2916,red & yellow,rice,85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,rice
2917,red & yellow,rice,91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,rice
2918,red & yellow,rice,77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,rice
2919,red & yellow,rice,88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,rice
2920,red & yellow,rice,89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,rice
2921,red & yellow,rice,76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,rice
2922,red & yellow,rice,67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,rice
2923,red & yellow,rice,83,41,43,21.0525355,82.67839517,6.254028451,233.1075816,rice
2924,red & yellow,rice,98,47,37,23.48381344,81.33265073,7.375482851,224.0581164,rice
2925,red & yellow,rice,66,53,41,25.0756354,80.52389148,7.778915154,257.0038865,rice
2926,red & yellow,rice,97,59,43,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice
2927,red & yellow,rice,97,50,41,24.52922681,80.54498576,7.070959995,260.2634026,rice
2928,red & yellow,rice,60,49,44,20.77576147,84.49774397,6.244841491,240.0810647,rice
2929,red & yellow,rice,84,51,35,22.30157427,80.64416466,6.043304899,197.9791215,rice
2930,red & yellow,rice,73,57,41,21.44653958,84.94375962,5.824709117,272.2017204,rice
2931,red & yellow,rice,92,35,40,22.17931888,80.33127223,6.3573893660000005,200.0882787,rice
2932,red & yellow,rice,85,37,39,24.52783742,82.73685569,6.364134967999999,224.67572310000003,rice
2933,red & yellow,rice,98,53,38,20.26707606,81.63895217,5.01450727,270.4417274,rice
2934,red & yellow,rice,88,54,44,25.7354293,83.88266234,6.149410611,233.1321372,rice
2935,red & yellow,rice,95,55,42,26.79533926,82.1480873,5.950660556,193.3473987,rice
2936,red & yellow,rice,99,57,35,26.75754171,81.17734011,5.960370061,272.29990560000005,rice
2937,red & yellow,rice,95,39,36,23.86330467,83.15250801,5.561398642,285.2493645,rice
2938,red & yellow,rice,60,43,44,21.01944696,82.95221726,7.416245107000001,298.40184710000005,rice
2939,red & yellow,rice,63,44,41,24.17298839,83.7287574,5.583370042,257.0343554,rice
2940,red & yellow,rice,62,42,36,22.78133816,82.06719137,6.430010215,248.7183228,rice
2941,red & yellow,rice,64,45,43,25.62980105,83.52842314,5.534878156,209.9001977,rice
2942,red & yellow,rice,83,60,36,25.59704938,80.14509262,6.903985986,200.834898,rice
2943,red & yellow,rice,82,40,40,23.83067496,84.81360127,6.271478837999999,298.5601175,rice
2944,red & yellow,rice,85,52,45,26.31355498,82.36698992,7.224285503,265.5355937,rice
2945,red & yellow,rice,91,35,38,24.8972823,80.52586088,6.13428721,183.6793207,rice
2946,red & yellow,rice,76,49,42,24.958779,84.47963372,5.206373153,196.95600080000003,rice
2947,red & yellow,rice,74,39,38,23.24113501,84.59201843,7.782051312999999,233.0453455,rice
2948,red & yellow,rice,79,43,39,21.66628296,80.70960551,7.062779015,210.8142087,rice
2949,red & yellow,rice,88,55,45,24.63544858,80.41363018,7.730367824,253.7202781,rice
2950,red & yellow,rice,60,36,43,23.43121862,83.06310136,5.286203711000001,219.9048349,rice
2951,red & yellow,rice,76,60,39,20.0454142,80.3477562,6.766240045,208.5810155,rice
2952,red & yellow,rice,93,56,42,23.85724032,82.22572988,7.382762603,195.0948311,rice
2953,red & yellow,rice,65,60,43,21.97199397,81.89918197,5.658169482000001,227.3637009,rice
2954,red & yellow,rice,95,52,36,26.22916897,83.83625819,5.543360237999999,286.5083725,rice
2955,red & yellow,rice,75,38,39,23.44676801,84.79352417,6.215109715,283.9338466,rice
2956,red & yellow,rice,74,54,38,25.65553461,83.47021081,7.120272972,217.3788583,rice
2957,red & yellow,rice,91,36,45,24.44345477,82.45432595,5.950647577000001,267.97619480000003,rice
2958,red & yellow,rice,71,46,40,20.2801937,82.1235421,7.236705436,191.9535738,rice
2959,red & yellow,rice,99,55,35,21.7238313,80.2389895,6.501697816,277.9626192,rice
2960,red & yellow,rice,72,40,38,20.41447029,82.20802629,7.592490617,245.1511304,rice
2961,red & yellow,rice,83,58,45,25.75528612,83.51827127,5.875345751,245.6626799,rice
2962,red & yellow,rice,93,58,38,20.61521424,83.77345559,6.932400225,279.5451717,rice
2963,red & yellow,rice,70,36,42,21.84106875,80.72886384,6.9462098810000015,202.3838319,rice
2964,red & yellow,rice,76,47,42,20.08369642,83.29114712,5.739175027000001,263.6372176,rice
2965,red & yellow,rice,99,41,36,24.45802087,82.74835604,6.738652179,182.5616319,rice
2966,red & yellow,rice,99,54,37,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice
2967,red & yellow,rice,86,59,35,25.78720567,82.11124033,6.946636369,243.5120414,rice
2968,red & yellow,rice,69,46,41,23.64124821,80.28597873,5.012139669,263.1103304,rice
2969,red & yellow,rice,91,56,37,23.43191632,80.56887849,6.363472207999999,269.5039162,rice
2970,red & yellow,rice,61,52,41,24.97669518,83.891805,6.880431223,204.8001847,rice
2971,red & yellow,rice,67,45,38,22.72791041,82.17068809999998,7.300410836,260.8875056,rice
2972,red & yellow,rice,79,42,37,24.87300744,82.84022551,6.587918707999999,295.6094492000001,rice
